index,voted
0,1.6409653425216675
1,1.9723150730133057
2,1.3267029523849487
3,1.212323546409607
4,1.758692979812622
5,1.5257269144058228
6,1.9248379468917847
7,1.4674361944198608
8,1.316508173942566
9,1.5827513933181763
10,1.259773850440979
11,1.8824329376220703
12,1.4355459213256836
13,1.4775559902191162
14,1.311220407485962
15,1.990262508392334
16,1.931466817855835
17,1.4250677824020386
18,1.4651076793670654
19,1.6088320016860962
20,1.2599447965621948
21,1.4274953603744507
22,1.2252658605575562
23,1.356020212173462
24,1.7021383047103882
25,1.123795509338379
26,1.9870636463165283
27,1.480251431465149
28,1.3962618112564087
29,1.2429698705673218
30,1.4864726066589355
31,1.8690341711044312
32,1.2263230085372925
33,1.7170153856277466
34,1.484546422958374
35,1.173421025276184
36,1.366774559020996
37,1.5509884357452393
38,1.3819941282272339
39,1.4206738471984863
40,1.438032865524292
41,1.8960274457931519
42,1.9483667612075806
43,1.5605039596557617
44,1.989706039428711
45,1.3423458337783813
46,1.752510666847229
47,1.97754967212677
48,1.543851613998413
49,1.9266630411148071
50,1.2165266275405884
51,1.9501771926879883
52,1.5578080415725708
53,1.899842619895935
54,1.9970344305038452
55,1.6489824056625366
56,1.5833383798599243
57,1.697327971458435
58,1.7269535064697266
59,1.3359355926513672
60,1.9077363014221191
61,1.4983830451965332
62,1.524802327156067
63,1.4646306037902832
64,1.328262448310852
65,1.756367802619934
66,1.4007138013839722
67,1.3162503242492676
68,1.492274284362793
69,1.62490975856781
70,1.2857660055160522
71,1.4760148525238037
72,1.278397798538208
73,1.7518254518508911
74,1.9140721559524536
75,1.1364641189575195
76,1.9127858877182007
77,1.3512858152389526
78,1.5343836545944214
79,1.349790096282959
80,1.9942641258239746
81,1.4249980449676514
82,1.4496102333068848
83,1.4635281562805176
84,1.85189688205719
85,1.4321123361587524
86,1.789018154144287
87,1.3701152801513672
88,1.307761788368225
89,1.7070364952087402
90,1.9968072175979614
91,1.3225475549697876
92,1.344511866569519
93,1.325194239616394
94,1.5133342742919922
95,1.865616798400879
96,1.7615532875061035
97,1.9042613506317139
98,1.5544846057891846
99,1.6309080123901367
100,1.1639108657836914
101,1.4583499431610107
102,1.7618736028671265
103,1.3900526762008667
104,1.2287788391113281
105,1.3766509294509888
106,1.4319690465927124
107,1.3847172260284424
108,1.8029937744140625
109,1.3616281747817993
110,1.6228129863739014
111,1.2526602745056152
112,1.9332040548324585
113,1.8936703205108643
114,1.958355188369751
115,1.9826899766921997
116,1.4780529737472534
117,1.2738890647888184
118,1.2117942571640015
119,1.2798805236816406
120,1.4198201894760132
121,1.8664538860321045
122,1.998275637626648
123,1.2396498918533325
124,1.3779239654541016
125,1.6444263458251953
126,1.9935474395751953
127,1.7814304828643799
128,1.995753288269043
129,1.609312653541565
130,1.3733378648757935
131,1.2945822477340698
132,1.3016810417175293
133,1.8881322145462036
134,1.9977185726165771
135,1.9387831687927246
136,1.2476274967193604
137,1.6589840650558472
138,1.2530840635299683
139,1.9948008060455322
140,1.5055042505264282
141,1.9020804166793823
142,1.1960811614990234
143,1.3207368850708008
144,1.4996039867401123
145,1.341413974761963
146,1.9090001583099365
147,1.1341568231582642
148,1.4922840595245361
149,1.5823793411254883
150,1.3635586500167847
151,1.454749584197998
152,1.7884019613265991
153,1.4720706939697266
154,1.477185845375061
155,1.473742127418518
156,1.8658454418182373
157,1.3404711484909058
158,1.9959120750427246
159,1.4537184238433838
160,1.881037712097168
161,1.4423025846481323
162,1.3789831399917603
163,1.5171658992767334
164,1.7633963823318481
165,1.6510751247406006
166,1.4719270467758179
167,1.9031122922897339
168,1.4730024337768555
169,1.9948433637619019
170,1.996074914932251
171,1.4545687437057495
172,1.1500051021575928
173,1.8484853506088257
174,1.7999423742294312
175,1.7337785959243774
176,1.9073835611343384
177,1.459843397140503
178,1.1571059226989746
179,1.9937186241149902
180,1.9951716661453247
181,1.550795555114746
182,1.8595695495605469
183,1.3989800214767456
184,1.3454303741455078
185,1.3509103059768677
186,1.5648666620254517
187,1.6511346101760864
188,1.785990595817566
189,1.6747573614120483
190,1.6111583709716797
191,1.616528868675232
192,1.8348143100738525
193,1.2898739576339722
194,1.5021618604660034
195,1.3272044658660889
196,1.3932183980941772
197,1.1453303098678589
198,1.1947436332702637
199,1.5829323530197144
200,1.4086862802505493
201,1.5235893726348877
202,1.1699104309082031
203,1.304452657699585
204,1.9895811080932617
205,1.231580138206482
206,1.355151891708374
207,1.28728187084198
208,1.2339775562286377
209,1.852651596069336
210,1.9975802898406982
211,1.3548848628997803
212,1.2435073852539062
213,1.9910968542099
214,1.3326444625854492
215,1.4918158054351807
216,1.7335125207901
217,1.3769786357879639
218,1.259272813796997
219,1.283109426498413
220,1.4882875680923462
221,1.3367873430252075
222,1.8566526174545288
223,1.1528669595718384
224,1.400865912437439
225,1.3079700469970703
226,1.3689453601837158
227,1.9983112812042236
228,1.4760668277740479
229,1.4198757410049438
230,1.3936493396759033
231,1.255622386932373
232,1.2079997062683105
233,1.8649343252182007
234,1.9948257207870483
235,1.6903258562088013
236,1.9952963590621948
237,1.8241877555847168
238,1.843733549118042
239,1.4407010078430176
240,1.5921173095703125
241,1.4910070896148682
242,1.3174684047698975
243,1.755375623703003
244,1.4130269289016724
245,1.2258458137512207
246,1.3395559787750244
247,1.669283390045166
248,1.24314546585083
249,1.9017821550369263
250,1.8468250036239624
251,1.1160378456115723
252,1.4552708864212036
253,1.7067557573318481
254,1.1168301105499268
255,1.3688955307006836
256,1.2440707683563232
257,1.385542392730713
258,1.9158085584640503
259,1.391329288482666
260,1.995151400566101
261,1.5428175926208496
262,1.301602840423584
263,1.6637316942214966
264,1.3849432468414307
265,1.2247822284698486
266,1.8529176712036133
267,1.8770736455917358
268,1.6138612031936646
269,1.846010446548462
270,1.367112159729004
271,1.3369550704956055
272,1.5191904306411743
273,1.3616849184036255
274,1.3332421779632568
275,1.552725911140442
276,1.9963667392730713
277,1.9940859079360962
278,1.7329477071762085
279,1.2779841423034668
280,1.4169182777404785
281,1.8565425872802734
282,1.8268173933029175
283,1.464639663696289
284,1.3480503559112549
285,1.3116461038589478
286,1.36900794506073
287,1.3300429582595825
288,1.1613610982894897
289,1.868944525718689
290,1.0709292888641357
291,1.7858039140701294
292,1.244312047958374
293,1.6375417709350586
294,1.5883468389511108
295,1.4340966939926147
296,1.2876251935958862
297,1.1610113382339478
298,1.3127248287200928
299,1.8667449951171875
300,1.8858989477157593
301,1.631783366203308
302,1.8565973043441772
303,1.433815360069275
304,1.9956438541412354
305,1.9252777099609375
306,1.429301142692566
307,1.4580237865447998
308,1.5145702362060547
309,1.6390551328659058
310,1.1550437211990356
311,1.7192059755325317
312,1.6330243349075317
313,1.7368967533111572
314,1.2182040214538574
315,1.9945108890533447
316,1.425226092338562
317,1.3779233694076538
318,1.5090433359146118
319,1.3450188636779785
320,1.4434462785720825
321,1.3921412229537964
322,1.7775557041168213
323,1.4080947637557983
324,1.5834789276123047
325,1.400532841682434
326,1.3416616916656494
327,1.3858795166015625
328,1.3041539192199707
329,1.9114757776260376
330,1.9947717189788818
331,1.259973406791687
332,1.350494146347046
333,1.573860764503479
334,1.991276502609253
335,1.7822582721710205
336,1.4571843147277832
337,1.7304933071136475
338,1.5795187950134277
339,1.9688913822174072
340,1.9460049867630005
341,1.3565654754638672
342,1.8947207927703857
343,1.3246164321899414
344,1.6751160621643066
345,1.3851923942565918
346,1.2421706914901733
347,1.940047025680542
348,1.3091497421264648
349,1.3523478507995605
350,1.9928889274597168
351,1.9941495656967163
352,1.2021182775497437
353,1.290311336517334
354,1.8841609954833984
355,1.2838356494903564
356,1.6787357330322266
357,1.3847438097000122
358,1.995427131652832
359,1.3358449935913086
360,1.902029275894165
361,1.8598952293395996
362,1.549659252166748
363,1.7807725667953491
364,1.5244414806365967
365,1.8159180879592896
366,1.5315417051315308
367,1.7289271354675293
368,1.30074143409729
369,1.2795014381408691
370,1.3280185461044312
371,1.6476709842681885
372,1.3453530073165894
373,1.8110508918762207
374,1.368958592414856
375,1.9516452550888062
376,1.3309444189071655
377,1.3317921161651611
378,1.4128667116165161
379,1.3169158697128296
380,1.6030948162078857
381,1.750657320022583
382,1.60189688205719
383,1.8274850845336914
384,1.3735471963882446
385,1.2231897115707397
386,1.3999183177947998
387,1.3737432956695557
388,1.760653018951416
389,1.3294016122817993
390,1.6147871017456055
391,1.5534566640853882
392,1.3910232782363892
393,1.5914019346237183
394,1.1592129468917847
395,1.7095941305160522
396,1.3119831085205078
397,1.4952480792999268
398,1.8141591548919678
399,1.2986828088760376
400,1.3982319831848145
401,1.9414901733398438
402,1.6381336450576782
403,1.9945566654205322
404,1.377943992614746
405,1.3533779382705688
406,1.204817295074463
407,1.381468415260315
408,1.3479206562042236
409,1.556869387626648
410,1.3988773822784424
411,1.5155607461929321
412,1.5323716402053833
413,1.5350990295410156
414,1.3249655961990356
415,1.3473613262176514
416,1.4882079362869263
417,1.9593969583511353
418,1.9982736110687256
419,1.5762418508529663
420,1.7601680755615234
421,1.2835276126861572
422,1.260473608970642
423,1.4399220943450928
424,1.1940476894378662
425,1.223567008972168
426,1.3019500970840454
427,1.4152237176895142
428,1.381994605064392
429,1.3004355430603027
430,1.3711665868759155
431,1.2731895446777344
432,1.364234209060669
433,1.3728779554367065
434,1.3963572978973389
435,1.2547210454940796
436,1.658769130706787
437,1.5981656312942505
438,1.3376065492630005
439,1.9961949586868286
440,1.5238282680511475
441,1.4352225065231323
442,1.5295015573501587
443,1.5158573389053345
444,1.2029727697372437
445,1.309995174407959
446,1.3078361749649048
447,1.4464775323867798
448,1.373289704322815
449,1.809851050376892
450,1.3414547443389893
451,1.4610358476638794
452,1.4550526142120361
453,1.482053518295288
454,1.4067363739013672
455,1.2412679195404053
456,1.5166994333267212
457,1.881257176399231
458,1.6437530517578125
459,1.9930505752563477
460,1.3963613510131836
461,1.2438104152679443
462,1.997218370437622
463,1.6038130521774292
464,1.2504547834396362
465,1.390389323234558
466,1.3026177883148193
467,1.9811702966690063
468,1.5114690065383911
469,1.8328359127044678
470,1.8751760721206665
471,1.8054170608520508
472,1.7352263927459717
473,1.162977695465088
474,1.4637653827667236
475,1.680185079574585
476,1.5697951316833496
477,1.86207914352417
478,1.7598762512207031
479,1.9955298900604248
480,1.279237151145935
481,1.685316562652588
482,1.40375554561615
483,1.5774680376052856
484,1.9935766458511353
485,1.9909327030181885
486,1.4143633842468262
487,1.2222508192062378
488,1.4659878015518188
489,1.325218915939331
490,1.6542713642120361
491,1.2340611219406128
492,1.305328607559204
493,1.377109408378601
494,1.849767804145813
495,1.4985450506210327
496,1.5644444227218628
497,1.8286391496658325
498,1.299001693725586
499,1.482043981552124
500,1.563584566116333
501,1.9475033283233643
502,1.3750606775283813
503,1.4452459812164307
504,1.2327628135681152
505,1.4830329418182373
506,1.4577587842941284
507,1.286765217781067
508,1.3562979698181152
509,1.868526577949524
510,1.3607640266418457
511,1.630131721496582
512,1.4799190759658813
513,1.386425495147705
514,1.9517134428024292
515,1.4787297248840332
516,1.3773813247680664
517,1.3889503479003906
518,1.322436809539795
519,1.7502349615097046
520,1.3532702922821045
521,1.395579218864441
522,1.9378355741500854
523,1.3548568487167358
524,1.1499172449111938
525,1.9415347576141357
526,1.9770786762237549
527,1.8654487133026123
528,1.9939038753509521
529,1.9014701843261719
530,1.9908453226089478
531,1.4530038833618164
532,1.3735620975494385
533,1.5244406461715698
534,1.309707522392273
535,1.3159626722335815
536,1.4846718311309814
537,1.5397462844848633
538,1.4241381883621216
539,1.1639834642410278
540,1.4555222988128662
541,1.501198172569275
542,1.9897569417953491
543,1.304586410522461
544,1.4797831773757935
545,1.4855833053588867
546,1.9942362308502197
547,1.2955125570297241
548,1.9544707536697388
549,1.6133650541305542
550,1.3483630418777466
551,1.3277587890625
552,1.119917392730713
553,1.8522740602493286
554,1.2859913110733032
555,1.3686106204986572
556,1.2867010831832886
557,1.8832870721817017
558,1.5688583850860596
559,1.7795534133911133
560,1.7879160642623901
561,1.6335049867630005
562,1.4248400926589966
563,1.9930644035339355
564,1.5711864233016968
565,1.8740746974945068
566,1.4007034301757812
567,1.4548227787017822
568,1.9877002239227295
569,1.2961225509643555
570,1.44240140914917
571,1.927296757698059
572,1.1939564943313599
573,1.8150019645690918
574,1.2472202777862549
575,1.8977998495101929
576,1.3232272863388062
577,1.4785231351852417
578,1.7184339761734009
579,1.9390469789505005
580,1.337433099746704
581,1.8280889987945557
582,1.7533793449401855
583,1.412455677986145
584,1.794820785522461
585,1.807032585144043
586,1.2668282985687256
587,1.473840594291687
588,1.6132949590682983
589,1.31705904006958
590,1.840386986732483
591,1.2074694633483887
592,1.4483925104141235
593,1.1963952779769897
594,1.4058239459991455
595,1.4855903387069702
596,1.3525891304016113
597,1.306333065032959
598,1.7084174156188965
599,1.378724217414856
600,1.5409975051879883
601,1.3024166822433472
602,1.9280810356140137
603,1.8044826984405518
604,1.3485006093978882
605,1.4134435653686523
606,1.2638663053512573
607,1.262925624847412
608,1.9906260967254639
609,1.8539735078811646
610,1.3911840915679932
611,1.5268257856369019
612,1.4821784496307373
613,1.467014193534851
614,1.2158713340759277
615,1.2985798120498657
616,1.3699802160263062
617,1.3546165227890015
618,1.3263951539993286
619,1.6560139656066895
620,1.1810110807418823
621,1.4287954568862915
622,1.4891151189804077
623,1.448697805404663
624,1.6781132221221924
625,1.356570839881897
626,1.544394850730896
627,1.8974413871765137
628,1.9939160346984863
629,1.987924575805664
630,1.8626881837844849
631,1.4407075643539429
632,1.8377026319503784
633,1.375414252281189
634,1.3751505613327026
635,1.9324030876159668
636,1.2845368385314941
637,1.5248515605926514
638,1.2334543466567993
639,1.5300438404083252
640,1.7635977268218994
641,1.497931957244873
642,1.2735759019851685
643,1.5590968132019043
644,1.3871192932128906
645,1.473665475845337
646,1.8573940992355347
647,1.2183822393417358
648,1.4029200077056885
649,1.4529141187667847
650,1.9933115243911743
651,1.3760359287261963
652,1.8713346719741821
653,1.3523554801940918
654,1.4641799926757812
655,1.5406708717346191
656,1.4442603588104248
657,1.3771942853927612
658,1.982622504234314
659,1.8564143180847168
660,1.3458044528961182
661,1.8360211849212646
662,1.466910719871521
663,1.8016047477722168
664,1.8766623735427856
665,1.294639229774475
666,1.688605785369873
667,1.3304786682128906
668,1.88589608669281
669,1.4966859817504883
670,1.3611478805541992
671,1.4874497652053833
672,1.983685851097107
673,1.9901540279388428
674,1.4009850025177002
675,1.1908550262451172
676,1.9654343128204346
677,1.2074863910675049
678,1.7969239950180054
679,1.37117338180542
680,1.398842692375183
681,1.9677895307540894
682,1.9948869943618774
683,1.6704837083816528
684,1.4051762819290161
685,1.7148230075836182
686,1.2155312299728394
687,1.5185447931289673
688,1.4590507745742798
689,1.4644049406051636
690,1.2988773584365845
691,1.6375384330749512
692,1.9886668920516968
693,1.639268398284912
694,1.3427512645721436
695,1.4433351755142212
696,1.9964497089385986
697,1.429650902748108
698,1.5087206363677979
699,1.2203055620193481
700,1.3828493356704712
701,1.3470969200134277
702,1.3114359378814697
703,1.327834129333496
704,1.995754361152649
705,1.994744896888733
706,1.748938798904419
707,1.9895836114883423
708,1.628751516342163
709,1.5738396644592285
710,1.9060598611831665
711,1.404374599456787
712,1.4366698265075684
713,1.3051342964172363
714,1.9906837940216064
715,1.8688907623291016
716,1.3834290504455566
717,1.6381603479385376
718,1.5454397201538086
719,1.1185919046401978
720,1.6950023174285889
721,1.9870080947875977
722,1.405829906463623
723,1.9874491691589355
724,1.3669484853744507
